CreditScore,Age,Balance,Geography,Gender,Exited
559,34,137390.11,France,Male,0
694,37,0.0,Spain,Female,0
686,56,111642.08,Germany,Female,0
553,48,0.0,Spain,Female,1
507,36,83543.37,France,Male,0
732,50,145338.76,Germany,Male,1
818,31,186796.37,France,Female,0
660,35,58641.43,Germany,Male,0
773,41,0.0,Spain,Female,1
640,44,137148.68,France,Male,0
505,49,80001.23,France,Male,0
714,21,86402.52,Germany,Male,0
468,42,0.0,France,Female,0
611,51,122874.74,Spain,Male,0
705,25,97544.29,France,Male,0
646,46,170826.55,Germany,Male,0
667,48,97133.92,Germany,Female,1
511,41,153895.65,Germany,Female,0
653,43,0.0,France,Female,0
675,57,0.0,France,Female,0
523,32,0.0,Spain,Male,0
567,49,134956.02,Germany,Female,1
741,39,143637.58,Spain,Male,0
456,32,147506.25,Spain,Male,0
598,64,0.0,France,Male,1
667,43,190227.46,France,Male,1
548,32,172448.77,France,Female,1
725,41,113980.21,France,Male,0
717,53,0.0,France,Male,0
594,38,0.0,France,Male,0
678,25,76968.12,Germany,Female,0
545,38,88293.13,France,Male,0
636,48,170833.46,France,Female,1
603,44,108122.39,Germany,Male,1
435,36,0.0,France,Male,0
535,40,0.0,France,Female,0
629,45,129818.39,Germany,Female,1
722,35,163943.89,France,Female,0
561,28,0.0,France,Male,0
645,38,101430.3,France,Female,0
501,39,117301.66,France,Female,0
502,32,173340.83,Germany,Female,0
652,42,0.0,Spain,Female,0
574,33,134348.57,France,Female,0
518,45,105525.65,France,Female,0
749,60,0.0,France,Female,1
679,43,0.0,France,Female,1
565,36,106192.1,France,Male,0
643,45,45144.43,France,Female,1
515,65,92113.61,France,Male,0
521,25,0.0,France,Male,0
739,38,128366.44,Spain,Male,0
585,42,0.0,France,Male,0
733,74,106545.53,Germany,Male,0
542,43,145618.37,France,Female,0
788,37,141541.25,Spain,Male,0
435,32,57017.06,Germany,Male,0
577,42,0.0,France,Male,0
703,51,0.0,France,Female,1
728,35,125884.95,Germany,Female,1
728,32,61825.5,Germany,Male,0
718,35,0.0,France,Male,0
621,40,0.0,France,Female,0
523,40,102967.41,France,Female,1
657,25,171770.55,Germany,Male,0
727,40,93051.64,Germany,Male,1
643,36,161064.64,France,Male,0
645,48,90612.34,France,Female,0
568,28,145105.64,France,Male,0
599,58,0.0,France,Male,1
672,45,0.0,France,Female,1
685,33,174912.72,France,Male,0
516,46,104947.72,France,Female,1
685,31,135213.71,Spain,Male,0
806,25,0.0,Spain,Male,0
604,36,116229.85,France,Male,0
648,53,111201.41,Spain,Female,0
545,32,0.0,Spain,Female,0
756,27,131899.0,Germany,Male,0
569,35,124525.52,France,Male,0
596,47,0.0,France,Male,0
475,39,0.0,France,Male,1
646,45,47134.75,France,Female,0
784,35,0.0,Spain,Male,0
552,45,0.0,Spain,Male,0
729,44,0.0,France,Male,0
609,61,0.0,Spain,Male,1
555,51,0.0,France,Male,1
572,19,138657.08,Germany,Female,0
785,34,70302.48,France,Female,0
714,36,101609.01,Germany,Female,0
738,35,0.0,Spain,Male,0
639,38,130170.82,Germany,Male,0
520,61,133802.29,Germany,Male,0
764,24,106234.02,France,Female,0
661,39,132628.98,Spain,Male,0
564,41,103522.75,Germany,Male,0
708,42,192390.52,Germany,Female,0
512,36,0.0,Spain,Male,1
592,37,0.0,Spain,Male,0
619,38,0.0,France,Female,0
775,52,109922.61,France,Male,1
850,44,128605.32,Germany,Female,0
577,37,0.0,France,Female,0
724,37,68598.56,France,Female,0
710,35,106518.52,Spain,Male,0
696,31,0.0,France,Female,0
376,46,0.0,France,Female,1
675,29,121326.42,Germany,Female,0
745,36,67226.37,France,Male,0
697,25,82931.85,Spain,Female,0
599,39,0.0,Spain,Female,1
715,38,118590.41,France,Female,1
659,67,145981.87,France,Male,0
684,48,73309.38,France,Female,1
635,48,130796.33,France,Female,0
789,33,151607.56,Germany,Male,0
571,66,111577.01,Germany,Female,0
694,39,107042.74,Spain,Male,0
665,42,156371.61,Spain,Female,1
706,44,129605.99,France,Female,0
807,43,0.0,Spain,Female,0
771,67,0.0,Spain,Female,0
531,27,132576.25,Spain,Male,0
629,37,129101.3,France,Female,0
850,31,108822.4,Germany,Female,0
685,35,137948.51,Spain,Male,0
642,32,100433.8,Spain,Male,0
529,63,96134.11,Spain,Male,1
683,43,115888.04,Germany,Female,1
663,42,124626.07,France,Female,0
563,34,139810.34,France,Female,0
637,34,0.0,Spain,Female,0
544,37,84496.71,France,Male,0
649,70,116854.71,Germany,Male,0
638,48,138333.03,France,Female,0
723,25,0.0,France,Male,0
635,43,78992.75,Germany,Male,0
750,38,97257.41,Spain,Female,0
730,34,122453.37,France,Male,0
750,36,112940.07,Spain,Female,0
586,43,132558.26,France,Female,1
520,38,0.0,France,Female,0
652,48,133297.24,France,Female,0
550,46,0.0,France,Female,0
594,27,197041.8,France,Male,0
749,44,71497.79,Germany,Female,0
668,32,0.0,France,Male,0
614,35,128100.28,Germany,Female,1
773,25,124532.78,France,Male,0
551,31,82293.82,Germany,Male,0
566,36,142120.91,France,Male,0
569,34,151839.26,Spain,Male,1
659,31,149620.88,Spain,Male,0
722,49,168197.66,France,Female,1
655,37,93147.0,France,Male,0
615,35,97440.02,France,Female,0
752,42,65046.08,Germany,Female,0
661,28,95357.49,Spain,Female,0
838,43,123105.88,Spain,Male,0
610,29,0.0,Spain,Male,0
811,44,0.0,Spain,Male,0
587,62,121286.27,Spain,Male,0
811,28,167738.82,Germany,Female,0
759,38,104091.29,France,Female,0
648,42,121980.56,Germany,Female,0
788,43,0.0,France,Female,0
725,39,50880.98,Germany,Male,0
646,42,175159.9,France,Female,1
601,26,105514.69,Germany,Female,0
521,52,116497.31,Germany,Male,1
561,33,0.0,Spain,Female,0
564,42,99824.45,France,Male,0
444,45,0.0,France,Male,1
650,71,0.0,Spain,Male,0
724,40,0.0,France,Male,1
719,35,122964.88,Spain,Male,0
548,29,0.0,France,Female,0
635,24,0.0,Spain,Male,0
496,43,0.0,Spain,Female,0
676,37,89634.69,France,Female,1
541,40,95710.11,Germany,Male,0
778,41,139706.31,Germany,Male,0
850,45,103909.86,Germany,Female,1
633,31,0.0,France,Male,0
625,49,173434.9,France,Male,1
485,32,102238.01,Spain,Male,0
547,48,179380.74,France,Female,0
642,32,0.0,France,Male,0
718,25,108691.95,France,Female,0
582,32,0.0,France,Female,0
628,33,0.0,France,Male,0
737,35,133377.8,Germany,Male,0
828,34,0.0,Spain,Male,0
609,53,0.0,Spain,Male,0
730,39,116537.6,France,Male,0
631,22,0.0,France,Female,0
830,40,0.0,Spain,Male,0
645,29,130131.08,France,Male,0
663,46,0.0,France,Male,0
678,30,0.0,Spain,Male,0
521,30,107316.09,France,Male,0
625,24,0.0,France,Female,0
523,30,83181.29,France,Male,0
714,72,0.0,France,Female,0
580,67,153946.14,Spain,Male,0
722,30,0.0,France,Male,0
630,39,135483.17,Spain,Female,1
579,35,0.0,France,Male,0
670,38,119624.54,France,Female,0
588,34,121132.26,Spain,Male,0
807,42,0.0,Spain,Female,1
726,48,0.0,France,Female,1
812,25,54817.55,Germany,Male,0
631,40,107949.45,Germany,Male,1
682,30,0.0,France,Male,0
625,49,80816.45,Spain,Female,0
607,38,98205.77,Germany,Male,0
600,50,94684.27,Spain,Female,0
602,22,141604.76,Spain,Female,0
545,74,0.0,Spain,Female,0
675,33,0.0,Spain,Male,0
581,47,122949.14,France,Female,1
640,33,81677.22,Germany,Male,0
850,38,80293.98,France,Male,0
490,48,155413.06,Spain,Female,0
710,38,0.0,Spain,Female,0
613,38,67111.65,Germany,Male,1
812,34,103818.43,France,Male,0
723,20,0.0,France,Female,0
512,36,152169.12,France,Male,1
731,52,0.0,France,Female,1
650,26,214346.96,Germany,Male,0
594,57,0.0,France,Male,1
844,40,113348.14,France,Male,1
686,47,170935.94,Germany,Female,1
695,52,103023.26,Germany,Male,0
624,23,0.0,Spain,Female,0
503,37,0.0,Spain,Male,0
535,31,111855.04,France,Female,0
743,32,140348.56,Germany,Female,0
702,39,0.0,Spain,Male,0
658,29,145512.84,France,Male,0
677,41,146720.98,Germany,Female,0
664,32,107209.73,France,Male,0
766,38,130933.74,Germany,Female,0
461,35,0.0,Spain,Female,0
688,36,89772.3,Spain,Male,1
678,32,0.0,France,Female,0
796,24,0.0,France,Male,0
803,42,0.0,France,Male,1
712,36,100749.5,France,Male,1
498,31,0.0,France,Female,0
850,22,0.0,Spain,Male,0
628,51,123981.31,France,Female,0
539,34,91622.42,Germany,Female,0
732,36,126195.81,France,Male,0
715,41,94267.9,France,Male,1
651,40,0.0,France,Male,0
813,34,0.0,France,Male,0
692,29,0.0,France,Male,1
756,39,100717.85,Germany,Female,1
543,36,0.0,France,Male,0
790,26,141581.71,France,Female,0
494,38,0.0,Spain,Male,0
850,39,148586.64,France,Female,0
703,29,0.0,Spain,Male,0
432,38,0.0,Spain,Male,0
512,32,123403.85,Germany,Female,0
589,28,0.0,France,Male,0
514,46,106511.85,France,Female,0
678,38,0.0,France,Female,0
420,34,135549.9,Germany,Female,1
679,38,110555.37,Germany,Male,0
595,31,0.0,France,Male,0
713,52,185891.54,France,Female,1
833,59,130854.59,Germany,Male,1
690,42,92578.14,France,Female,0
731,21,132312.06,Germany,Female,1
608,62,144976.5,France,Female,1
479,48,87070.23,Spain,Male,0
519,42,0.0,France,Male,0
731,47,115414.19,France,Female,1
617,61,91070.43,Spain,Male,0
756,29,117412.19,Spain,Male,0
848,31,90018.45,Germany,Male,0
809,24,0.0,France,Female,0
698,56,112414.81,Germany,Male,1
779,33,158456.76,Germany,Male,1
606,35,0.0,Spain,Male,1
612,58,149641.53,Germany,Female,0
663,33,122528.18,Spain,Female,0
549,45,143734.01,Germany,Female,0
675,32,155663.31,France,Female,0
669,35,0.0,France,Female,1
571,34,101736.66,Germany,Female,0
500,37,125822.21,Spain,Male,0
628,37,0.0,France,Male,0
559,34,0.0,France,Male,0
769,27,0.0,France,Female,0
733,31,157791.07,Germany,Male,0
750,22,0.0,France,Male,0
583,42,0.0,France,Female,0
468,42,181627.14,Germany,Male,0
727,57,109679.72,Spain,Female,0
618,37,96652.86,France,Female,1
617,40,190008.32,France,Male,0
793,41,0.0,Spain,Male,0
630,43,0.0,France,Male,0
765,43,148962.76,Germany,Male,1
546,28,0.0,France,Male,0
614,30,131344.52,Germany,Female,0
593,29,101713.84,Germany,Female,0
613,34,0.0,Spain,Male,0
655,38,0.0,France,Male,0
700,27,137963.07,France,Female,0
826,29,129938.07,Spain,Female,0
652,45,151421.44,Germany,Male,0
755,45,135643.0,Germany,Female,1
538,39,122773.5,Spain,Male,0
729,34,152303.8,France,Male,0
615,49,0.0,France,Male,0
700,54,79415.67,Spain,Male,0
434,58,125801.03,Germany,Female,1
729,37,0.0,Spain,Male,0
513,35,0.0,France,Male,1
755,41,104817.41,France,Male,1
615,30,0.0,France,Female,0
747,32,67495.04,Germany,Female,0
850,36,164850.54,France,Female,0
712,49,154776.42,Germany,Female,0
622,28,143124.63,Germany,Female,0
548,35,0.0,France,Female,0
607,27,0.0,France,Female,0
653,38,102133.38,France,Female,0
699,26,79932.41,Spain,Male,0
693,40,120711.73,Germany,Male,1
647,43,122717.53,Germany,Female,0
478,36,92363.3,Spain,Female,0
705,40,203715.15,Spain,Female,1
719,39,0.0,Spain,Male,0
726,34,0.0,France,Male,0
626,21,0.0,France,Male,0
552,49,0.0,France,Male,1
807,31,93460.47,Germany,Female,0
621,34,0.0,France,Male,0
651,24,40224.7,Germany,Female,0
673,43,168069.73,France,Female,1
652,36,0.0,France,Male,0
584,47,130538.77,Germany,Male,0
756,37,132623.6,France,Male,0
670,35,103465.02,France,Female,0
765,50,126547.8,France,Female,1
528,30,128262.72,France,Male,0
701,40,169742.64,France,Male,1
797,29,0.0,France,Female,0
639,27,150795.81,Germany,Male,0
785,61,129855.72,Spain,Female,1
363,28,146098.43,Spain,Female,1
764,24,0.0,France,Female,0
676,43,0.0,France,Female,0
718,28,65643.3,Germany,Male,0
590,34,0.0,Spain,Female,0
584,38,104584.16,France,Male,0
645,41,0.0,France,Male,0
772,30,99785.28,Germany,Male,0
399,46,127655.22,Germany,Male,1
529,22,0.0,France,Male,0
463,35,101257.16,France,Male,0
630,40,0.0,France,Female,0
780,76,121313.88,France,Male,0
584,32,0.0,Spain,Male,0
752,30,81523.38,Germany,Male,0
697,47,128252.66,France,Female,0
850,32,0.0,France,Female,0
711,51,0.0,France,Male,1
452,32,0.0,France,Female,0
610,42,0.0,Spain,Male,1
694,22,0.0,France,Female,0
579,33,0.0,Spain,Male,1
745,54,0.0,Spain,Female,1
572,33,0.0,France,Male,0
505,29,145541.56,Germany,Male,0
706,23,0.0,France,Female,1
693,44,124601.58,Germany,Male,1
725,33,115182.84,Germany,Female,0
791,37,163789.49,France,Male,0
536,46,65733.41,France,Male,0
699,47,0.0,Spain,Male,0
500,47,128486.11,Spain,Female,0
707,53,109663.47,Spain,Female,0
531,42,88324.31,Germany,Female,0
557,28,146445.24,France,Female,0
659,38,0.0,France,Female,0
575,31,0.0,Spain,Female,0
775,36,109949.05,Germany,Male,0
772,30,78653.05,Spain,Male,0
587,46,107850.82,Germany,Male,1
667,39,83765.35,Germany,Female,0
771,66,143773.07,France,Female,0
523,63,116227.27,Germany,Male,0
662,33,103471.52,Germany,Male,0
717,42,0.0,France,Male,0
746,24,137492.35,France,Male,0
569,28,0.0,France,Male,0
579,36,129829.59,France,Male,0
519,21,146329.57,France,Female,0
696,30,114027.7,Germany,Male,0
693,25,146580.69,Germany,Male,0
587,38,132122.42,Germany,Female,0
626,44,81553.93,France,Female,1
666,66,0.0,France,Female,0
512,24,0.0,France,Male,0
689,28,0.0,Spain,Female,0
803,26,0.0,France,Female,0
548,32,175214.71,Germany,Male,0
588,40,125534.51,Germany,Female,1
693,68,97705.99,France,Male,0
499,55,126817.65,Germany,Female,0
628,46,46870.43,France,Female,1
624,46,0.0,Spain,Male,0
733,42,120094.93,France,Male,0
628,38,0.0,France,Female,0
633,33,0.0,France,Female,0
559,36,104356.94,Germany,Female,0
704,27,147004.34,Germany,Male,1
744,38,73023.17,Germany,Male,0
665,40,173432.55,Spain,Female,0
638,42,165679.92,France,Female,0
837,31,104678.62,Spain,Male,0
534,55,116973.26,France,Female,1
548,36,0.0,France,Female,0
837,38,126732.85,Germany,Male,0
658,44,148481.09,France,Female,0
554,38,137654.05,France,Female,0
724,30,115315.04,Germany,Male,0
723,42,99095.73,France,Male,0
585,39,165610.41,Germany,Female,0
474,33,0.0,France,Male,1
562,32,161628.66,Spain,Male,0
719,32,146605.27,France,Male,0
635,37,113488.68,Germany,Male,1
743,42,77002.2,France,Male,0
681,67,0.0,Spain,Male,0
521,39,0.0,France,Female,0
741,25,0.0,Spain,Male,0
790,46,182364.53,Spain,Male,1
622,35,0.0,France,Male,0
669,45,149364.58,France,Male,0
583,59,127450.14,France,Male,0
520,63,162278.32,Spain,Female,0
579,37,152212.88,Spain,Male,0
698,39,161993.89,Spain,Female,0
548,39,131468.44,Spain,Male,0
672,40,102980.44,Germany,Male,1
653,31,143321.97,Germany,Male,0
734,37,130404.92,Spain,Female,0
794,41,0.0,France,Female,0
641,30,87505.47,France,Male,0
824,30,133634.02,France,Male,0
534,33,151233.62,Spain,Female,0
653,55,70263.83,Spain,Male,0
498,34,0.0,France,Male,0
683,30,57657.49,France,Male,0
618,42,153572.31,Germany,Male,0
538,37,134752.08,France,Male,0
643,34,83132.09,Spain,Male,0
428,31,0.0,France,Female,0
593,32,134096.53,Germany,Female,1
718,31,118100.59,France,Female,0
811,52,76915.4,Germany,Male,1
823,46,81576.75,Spain,Female,1
645,49,0.0,Spain,Male,0
710,33,118327.17,France,Male,0
591,30,124857.69,Spain,Male,0
748,27,90971.85,Germany,Female,0
850,37,153147.75,France,Female,0
542,38,65942.26,France,Male,1
809,38,0.0,France,Male,0
675,54,0.0,France,Male,1
607,27,100912.19,Spain,Female,0
850,31,0.0,France,Female,0
789,37,0.0,France,Male,1
598,43,0.0,France,Female,1
756,41,124439.49,Germany,Male,0
687,47,0.0,France,Female,0
724,40,0.0,France,Male,0
700,44,58781.76,France,Female,0
635,50,159453.64,Spain,Male,1
687,26,142721.52,Germany,Male,0
613,46,167795.6,France,Female,0
781,38,128345.69,France,Female,0
703,20,165260.98,Spain,Male,0
593,62,118233.81,Germany,Female,1
743,40,0.0,France,Female,1
640,46,0.0,Spain,Female,0
849,37,143452.74,Germany,Male,0
778,38,145018.49,France,Male,0
539,38,82407.51,Germany,Female,0
489,28,79460.98,Germany,Male,0
568,43,0.0,Spain,Female,1
618,38,126473.99,Spain,Male,0
710,30,133537.1,Germany,Female,0
625,52,164978.01,France,Male,0
682,46,128029.72,Spain,Male,0
727,43,97403.18,Spain,Male,1
794,41,176845.41,France,Female,1
652,71,0.0,Spain,Male,0
670,42,81589.04,Spain,Male,0
460,40,119507.58,Germany,Female,1
568,26,0.0,Spain,Female,0
643,30,94443.77,France,Male,0
521,37,0.0,France,Male,0
615,32,92199.84,France,Male,0
575,43,0.0,Spain,Male,0
717,41,135756.96,France,Female,0
648,54,120633.42,France,Female,1
535,48,134542.73,Germany,Male,1
626,29,0.0,Spain,Male,0
611,52,0.0,Spain,Male,1
734,39,0.0,Spain,Male,0
709,49,154344.49,France,Male,0
591,43,0.0,France,Male,0
664,43,189026.53,France,Male,0
431,37,120764.08,France,Male,0
647,22,97975.82,Germany,Female,0
578,32,0.0,France,Male,0
555,41,113270.2,Germany,Male,0
775,30,0.0,Spain,Male,0
850,39,124548.99,Germany,Male,0
625,43,201696.07,France,Male,1
645,37,0.0,Spain,Female,0
608,44,114203.47,Germany,Male,1
689,31,0.0,Spain,Female,0
652,50,125437.64,Germany,Male,1
769,26,0.0,France,Female,0
611,43,64897.75,France,Female,0
489,38,0.0,France,Male,0
528,46,135555.66,Germany,Female,1
632,44,107764.75,France,Male,0
429,27,117307.44,France,Female,0
457,41,73700.12,France,Male,1
768,44,60603.4,Spain,Female,0
715,35,40169.88,Spain,Female,0
668,32,92041.87,Germany,Female,0
625,26,130483.95,Germany,Male,0
846,41,0.0,France,Female,1
661,42,0.0,Spain,Female,0
571,23,151097.28,France,Female,0
582,46,67563.31,Spain,Female,1
716,35,112808.18,France,Female,0
758,42,0.0,France,Female,0
725,66,86459.8,France,Male,0
630,40,118633.08,France,Female,1
627,55,159441.27,France,Female,1
653,27,0.0,France,Female,0
775,38,125212.65,Germany,Female,1
794,45,88656.37,Spain,Male,0
831,32,146033.62,France,Female,0
561,29,120268.13,France,Male,0
705,46,0.0,Spain,Male,0
636,33,0.0,Spain,Female,1
487,46,135070.58,Germany,Female,1
693,38,0.0,France,Female,1
517,29,0.0,Spain,Female,0
684,27,122550.05,France,Female,0
620,43,0.0,Spain,Female,0
757,29,130306.49,France,Male,0
739,27,0.0,France,Female,0
662,41,90350.77,Spain,Female,1
359,44,128747.69,France,Female,1
572,23,126873.52,Spain,Male,0
721,69,108424.19,France,Male,0
707,32,0.0,France,Male,0
444,40,84350.07,France,Female,0
523,73,0.0,France,Female,1
685,30,84958.6,Germany,Female,0
673,29,99097.36,Germany,Female,0
503,30,136622.55,Germany,Male,0
485,30,156771.68,Germany,Female,0
799,28,167658.33,Germany,Male,0
585,33,0.0,Spain,Female,0
607,24,109483.54,Germany,Female,0
521,40,134504.78,Germany,Female,0
535,44,114427.86,France,Female,0
724,45,83888.54,Spain,Male,0
520,32,110029.77,Germany,Male,0
696,41,127523.75,Spain,Male,0
657,30,139762.13,Germany,Male,0
603,42,91611.12,Spain,Female,1
726,42,109471.79,France,Female,0
591,39,150500.64,France,Female,0
792,59,101609.77,Germany,Female,1
550,57,0.0,France,Male,0
601,26,78892.23,France,Female,0
820,29,82344.84,France,Female,0
667,48,0.0,France,Male,0
573,44,0.0,Spain,Female,0
755,62,127706.33,France,Male,0
552,41,124349.34,France,Female,0
598,44,0.0,Spain,Male,0
576,28,119336.29,Germany,Male,0
670,31,0.0,France,Female,0
504,56,104217.3,Germany,Male,1
778,65,0.0,France,Female,0
558,39,144757.02,Germany,Male,1
627,44,0.0,Spain,Male,0
683,43,0.0,France,Male,0
556,43,0.0,France,Female,1
583,38,0.0,France,Female,0
705,24,100169.51,France,Female,0
637,33,145731.83,France,Male,0
697,56,110802.03,Spain,Male,1
555,46,120392.99,Germany,Female,1
594,26,135067.52,Germany,Female,0
632,31,136556.44,Spain,Male,1
551,38,0.0,France,Female,0
687,35,99587.43,France,Female,1
672,53,0.0,France,Female,0
521,34,70731.07,Spain,Female,1
686,35,109342.82,Germany,Male,0
639,28,0.0,Spain,Male,0
850,66,0.0,France,Male,0
465,25,78247.31,France,Male,0
817,55,117561.49,France,Female,1
578,23,88980.32,France,Male,0
611,34,0.0,Spain,Male,0
616,41,103560.57,Germany,Female,1
517,37,113308.84,France,Male,0
637,40,0.0,Spain,Female,0
806,32,63763.49,France,Female,0
633,29,169988.35,France,Female,0
624,35,180303.24,Germany,Female,0
691,52,0.0,France,Male,1
819,49,120656.86,Germany,Female,1
568,31,61592.14,Germany,Female,0
806,48,164701.68,France,Male,0
726,26,80780.16,Spain,Female,0
552,36,0.0,France,Male,0
755,30,154221.37,Germany,Female,0
634,26,0.0,France,Male,0
756,26,101641.14,France,Female,0
776,37,0.0,France,Male,0
649,45,92786.66,France,Female,1
595,32,131081.66,Germany,Male,0
646,30,98014.74,France,Male,0
592,38,0.0,Spain,Male,0
574,26,97460.1,France,Male,0
850,36,104077.19,France,Male,0
850,29,0.0,Spain,Female,0
475,46,0.0,France,Female,1
642,39,0.0,France,Female,0
710,51,93656.95,Spain,Female,1
596,30,121345.88,Spain,Male,1
609,39,141675.23,France,Female,0
797,31,0.0,Spain,Female,0
504,43,102365.49,Germany,Female,1
735,50,0.0,Spain,Male,1
680,30,0.0,Spain,Female,0
449,52,0.0,France,Male,0
685,57,101868.51,Germany,Male,0
569,38,0.0,Spain,Male,0
631,35,112392.45,France,Male,0
595,25,106570.34,Germany,Female,0
461,28,0.0,France,Female,0
630,50,81947.76,France,Male,1
661,31,144162.3,France,Female,0
796,39,86350.87,Germany,Male,0
710,47,158623.14,France,Male,1
741,32,0.0,France,Male,0
606,48,132403.56,Germany,Male,1
747,27,0.0,France,Male,0
549,43,134985.66,Germany,Female,0
576,36,0.0,France,Male,0
528,37,103772.45,France,Male,0
535,33,133040.32,France,Male,0
575,37,0.0,Spain,Female,0
656,39,0.0,France,Male,0
440,42,0.0,France,Male,0
539,38,71460.67,Spain,Male,0
850,39,133214.13,Spain,Male,0
646,37,96558.66,France,Female,0
744,54,93806.31,France,Male,0
710,36,0.0,Spain,Female,0
544,64,124043.8,France,Female,1
