Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
3,1,0,1,101617.43
3,2,1,1,85424.34
8,1,0,1,197221.81
9,1,1,0,70196.57
9,2,1,0,110440.5
7,2,1,0,124389.61
8,2,0,0,3183.15
3,2,0,0,146723.72
1,2,0,0,2139.25
2,1,0,0,69228.2
3,1,0,1,115462.27
7,2,1,1,62375.1
2,2,1,0,91829.17
4,2,0,0,182547.04
9,1,1,1,14725.36
7,1,1,0,126996.67
5,1,1,0,133991.11
5,1,0,1,169920.92
1,1,1,0,80259.67
4,1,0,0,191035.18
10,1,1,0,40421.87
5,1,0,1,155643.04
1,1,1,1,78670.52
7,1,1,0,104240.77
9,2,1,0,95957.09
10,2,0,1,59595.66
7,2,1,0,46266.63
7,2,1,0,189085.07
4,1,1,1,123954.15
8,1,1,0,129803.08
3,1,1,0,18761.92
5,1,0,0,43540.59
1,1,1,0,62193.92
3,3,1,1,129130.09
1,2,0,1,16146.0
6,1,1,1,22442.13
3,2,1,1,78194.37
3,2,1,1,124297.32
3,1,1,1,104648.58
2,1,1,1,166423.66
6,2,0,0,157137.23
3,2,1,1,34134.14
5,3,0,1,112520.07
9,2,1,0,128481.5
5,2,1,0,16491.64
2,1,1,1,132979.43
1,2,1,1,196645.87
8,1,0,1,127506.76
3,2,1,0,147930.46
6,1,1,1,179689.05
5,1,1,0,2619.64
10,2,0,0,166799.93
3,1,1,1,133516.51
7,1,1,0,163736.09
8,2,0,0,179488.41
2,2,0,1,113291.75
3,3,1,0,64907.48
6,2,1,0,141364.27
1,1,1,1,101141.28
7,2,0,0,183490.99
4,2,1,0,4798.12
4,1,1,0,131807.14
4,1,1,0,97192.76
7,2,0,0,164128.58
8,2,1,0,176809.87
1,2,1,1,110059.38
2,1,1,0,108398.63
8,2,1,1,47117.03
9,1,1,0,124720.68
3,1,0,1,53328.7
10,1,1,0,82634.41
8,2,1,0,147059.16
2,2,0,0,141946.92
6,2,1,0,123583.85
0,1,0,1,155915.24
5,1,1,0,29076.27
2,2,1,1,97382.8
4,2,1,0,57643.55
2,1,1,1,66006.75
0,1,0,0,72350.47
2,1,0,0,197789.83
2,2,0,1,65520.74
8,1,1,0,31825.84
5,2,1,0,185561.89
9,1,1,0,25803.59
0,2,1,1,154337.47
7,2,1,1,138145.62
7,1,1,0,51565.98
7,2,0,1,71323.23
9,2,0,0,38882.34
4,1,1,1,676.06
0,2,1,1,72203.8
2,1,1,0,174094.24
2,1,1,0,2150.22
1,2,1,1,177783.04
1,2,1,0,44363.42
7,1,0,0,96847.91
3,1,1,1,148579.43
7,2,1,0,38308.34
0,1,0,1,142538.31
6,2,0,0,153122.58
6,2,0,1,169505.83
6,1,1,0,57929.9
4,1,0,0,175399.14
8,2,1,1,107964.36
8,1,1,0,94263.44
9,1,1,0,155921.81
6,1,0,1,137995.66
2,1,1,0,179631.85
10,1,1,0,166586.99
2,4,1,0,115116.35
2,1,1,1,23881.62
9,2,1,1,105837.38
7,1,1,1,101418.05
1,1,1,0,182266.01
7,1,0,1,28698.17
6,1,0,1,50422.36
9,1,1,1,151336.96
5,1,1,0,112979.6
2,2,0,0,36371.27
5,2,1,1,52166.25
8,2,1,0,147261.58
0,2,1,0,88724.49
3,1,1,0,190531.77
4,1,1,1,199953.33
10,1,1,0,144290.97
3,2,1,1,130514.78
6,2,1,1,53954.24
1,2,1,1,169802.73
8,1,1,1,146851.73
3,2,1,1,96832.82
1,1,1,1,57553.02
1,1,0,1,74800.99
6,2,1,1,192542.17
7,1,1,0,72990.62
5,2,1,0,31050.02
7,1,1,0,52795.56
4,2,1,1,27435.41
6,2,0,0,150266.81
4,2,1,1,40299.23
6,1,1,1,149369.41
3,2,1,0,120250.58
1,1,1,0,84760.32
7,1,1,0,156424.4
0,2,1,0,109355.73
0,2,1,1,184936.77
7,1,1,1,36560.51
9,1,1,0,165693.06
3,2,1,1,163666.85
1,2,0,1,35644.79
0,2,1,1,188203.58
7,1,0,1,6120.84
1,2,1,1,164484.78
3,2,1,1,164268.28
7,1,1,1,140136.1
1,2,0,1,121084.27
3,2,1,0,35156.54
2,1,1,1,103159.11
4,1,1,1,74858.3
8,2,0,0,91556.57
8,1,0,0,199203.21
6,1,1,1,27011.8
8,2,1,0,188637.05
8,2,1,0,61581.2
1,1,1,0,197529.23
2,2,1,0,182258.17
10,1,1,0,80778.5
5,1,1,0,155394.52
3,1,1,0,3408.7
8,2,1,1,19367.98
1,3,1,0,62282.99
6,2,1,0,65396.79
2,2,1,1,139712.81
2,2,1,1,60972.84
1,2,1,0,1375.46
0,1,0,0,22191.82
5,1,1,0,8973.67
1,1,1,0,118502.34
8,2,0,1,161802.82
6,2,0,0,90494.72
4,1,1,0,15470.91
3,1,0,0,65147.27
8,1,1,1,157886.6
1,2,1,0,85439.73
9,2,0,0,54038.62
4,2,0,1,25684.85
2,2,1,1,186116.54
0,2,1,0,166830.71
3,1,0,1,27886.06
1,2,1,1,5768.32
8,1,0,0,80575.44
1,2,1,1,68987.55
9,2,1,1,27097.82
3,1,1,0,199320.77
3,1,0,0,5566.6
6,1,0,0,133871.83
8,2,1,1,152843.53
1,1,1,1,41800.18
3,1,1,1,92053.75
0,1,1,0,100717.54
1,2,1,1,42935.15
6,2,1,0,149170.92
7,1,1,0,107499.39
6,1,1,0,153342.38
1,1,1,0,107825.08
2,1,1,1,47952.45
4,1,0,0,131007.18
9,1,0,0,33143.04
2,1,1,0,123304.62
5,1,1,0,141970.02
7,2,1,0,37136.15
7,1,1,0,199293.01
5,2,0,1,161388.22
3,1,1,1,70532.53
2,1,1,0,144290.25
1,2,1,0,96069.82
1,1,1,0,185662.84
9,2,0,1,17913.25
2,4,1,0,101039.53
2,1,0,0,156953.54
8,2,0,0,28276.83
8,2,1,0,84049.16
8,1,1,1,147822.44
8,4,1,1,9497.99
7,1,1,0,87067.73
7,2,1,0,23237.25
7,1,1,1,27239.28
10,3,1,0,151481.86
7,1,1,1,114669.79
5,2,0,0,116748.14
4,1,1,0,90877.76
8,2,1,1,133692.88
9,1,0,1,30662.91
9,1,1,0,191395.88
1,1,0,1,106648.58
6,1,1,1,50899.91
8,1,1,1,115452.51
7,2,1,0,64139.1
6,2,0,1,22030.72
0,2,1,0,38434.73
6,2,0,1,42774.84
2,2,1,0,158973.77
9,1,1,1,34551.35
7,2,1,1,101515.76
5,2,1,0,9561.73
1,2,1,0,168313.17
7,2,1,1,55100.09
1,1,1,0,31830.06
7,1,1,1,71519.4
9,2,0,0,32599.35
10,2,0,1,139946.68
8,1,1,1,110468.51
3,1,0,0,74042.0
5,2,1,0,151871.84
9,1,0,1,199693.84
1,1,1,1,58907.08
9,2,0,0,103799.77
3,2,1,0,93835.64
4,1,1,0,156425.57
2,2,1,0,123723.83
1,2,1,0,199464.08
7,2,1,0,83084.33
6,1,1,0,25488.43
1,1,1,1,9596.4
3,2,0,0,70370.24
1,1,0,1,86330.32
7,1,0,0,168507.68
0,2,1,0,111605.9
4,2,0,1,143317.42
1,2,1,0,27619.06
3,3,0,0,146573.66
4,2,1,0,69055.45
2,1,1,1,54453.72
4,2,1,1,33524.6
4,2,1,1,135083.73
8,1,1,1,137439.34
7,1,1,1,11205.5
9,2,1,1,60176.1
8,2,1,1,29552.7
7,1,1,0,188795.85
3,1,1,1,11638.17
9,2,1,1,93155.75
1,2,0,1,48986.18
7,2,0,1,116951.1
3,1,1,0,137041.26
1,2,0,0,44653.5
1,3,1,1,104035.41
6,1,1,1,110593.62
2,2,1,0,36099.7
4,2,0,0,12470.3
8,2,1,0,95403.41
9,1,1,1,151757.81
8,2,1,1,47536.46
0,2,1,1,101274.17
6,1,1,1,140268.45
6,1,1,0,11663.09
7,2,1,0,150784.29
6,1,1,1,119400.08
1,2,1,0,126188.42
8,1,1,0,89983.02
7,2,1,0,29761.29
1,2,0,0,27073.81
2,1,1,1,96399.67
6,2,0,0,45422.89
4,1,1,0,108699.59
9,1,1,0,38967.29
3,2,1,0,116466.19
5,2,1,1,17993.43
8,1,0,0,43250.54
1,1,1,0,125240.8
1,2,0,1,191415.94
5,1,0,1,90860.97
8,2,0,1,141872.52
10,4,1,1,49418.87
3,1,1,0,170426.65
8,1,0,1,51016.02
1,2,0,1,81175.25
8,1,1,0,99106.97
3,2,0,1,79134.78
7,1,0,0,163550.58
7,2,1,1,67769.94
1,2,1,1,126592.01
1,2,0,1,89602.81
3,1,0,1,179421.84
10,2,1,1,156906.15
1,1,0,1,168486.02
0,2,0,1,132730.07
2,1,0,1,39057.67
2,2,0,0,174606.35
5,1,1,0,79259.77
3,1,1,1,168515.61
1,1,1,1,161125.67
10,2,0,1,77878.62
3,1,1,1,80823.02
7,1,0,1,119348.28
1,2,1,1,178331.36
8,1,1,0,119174.88
2,2,1,1,82662.73
8,1,1,0,40441.1
5,2,1,0,109881.71
8,2,1,1,157937.35
3,1,1,0,38276.84
2,2,1,1,65222.48
2,2,0,0,2181.94
3,1,1,0,156249.06
7,2,1,0,45591.23
8,1,1,1,79458.12
9,2,0,0,103042.2
3,1,1,0,70209.83
3,1,1,0,176743.51
0,1,0,0,10703.53
5,2,0,0,151425.82
3,2,1,1,3894.34
8,2,1,1,28861.69
4,2,1,0,177703.15
4,2,1,0,136649.8
1,2,1,1,175894.24
2,2,1,0,76257.46
7,1,0,0,193668.49
3,2,1,1,125671.29
3,2,0,1,174098.28
5,4,0,0,187866.21
9,2,0,1,100862.36
8,1,1,1,10804.04
4,2,1,1,170893.85
8,1,0,0,22698.56
2,2,1,0,89822.48
0,2,0,1,175262.49
0,1,0,1,15705.27
6,2,0,1,170025.43
0,1,1,1,17242.79
10,2,1,1,79734.23
3,2,1,0,92712.97
5,1,1,0,99689.48
3,1,1,0,93336.3
7,1,1,1,175893.53
3,1,1,0,42840.18
2,2,1,0,140298.24
6,3,1,1,144000.59
1,1,1,1,113408.11
2,1,1,0,96420.58
1,2,0,1,125806.3
9,1,1,0,65720.92
3,1,1,0,31002.03
10,3,0,1,158248.71
8,1,1,1,94677.83
3,2,1,1,17257.72
3,1,0,0,101397.86
2,2,1,0,84870.23
7,1,1,0,183515.13
1,1,1,0,75969.19
1,2,1,1,146379.3
1,1,0,1,127154.8
2,1,1,0,2019.78
2,2,0,1,197885.72
5,2,1,0,138017.68
0,1,0,0,170984.97
6,2,1,0,55859.27
4,2,1,0,4459.5
9,2,0,0,102135.92
7,1,1,0,112771.95
7,1,1,0,32903.93
1,1,1,1,162260.93
0,1,0,0,87959.83
4,1,1,0,166476.95
2,2,1,1,25438.87
5,1,0,1,157230.06
0,2,0,1,197305.91
10,2,0,0,44435.76
0,1,0,0,181051.99
8,1,0,1,159069.37
0,2,1,1,155485.24
10,1,0,0,43852.05
4,1,1,1,140071.57
8,2,1,1,49089.36
6,2,0,0,55893.37
1,2,0,1,192660.55
3,2,1,0,137028.51
3,1,0,0,34430.16
3,1,1,0,108409.17
0,1,1,0,145325.32
9,1,0,1,81425.61
1,2,1,0,51553.43
10,2,0,1,52795.15
8,2,0,1,84270.09
8,1,1,0,145011.62
1,1,1,0,66245.44
3,2,0,1,36446.74
4,1,1,0,137136.29
0,1,0,1,117323.31
8,1,1,1,74157.71
6,1,1,0,104253.56
7,2,1,0,2748.72
7,1,1,1,195937.16
1,2,0,1,22101.86
5,1,0,0,126535.92
4,1,1,1,44692.63
1,1,1,0,112442.63
3,2,0,1,66331.01
1,1,1,0,16657.68
1,2,1,0,20081.3
4,2,1,1,93820.49
2,2,1,0,130795.52
0,2,1,0,160129.99
6,1,1,1,189969.91
1,1,0,0,9712.52
6,2,0,0,196062.01
6,1,1,1,125710.53
2,2,1,0,23054.51
8,2,1,1,170679.74
8,1,1,1,181258.76
1,1,1,1,22835.13
1,1,1,0,102397.22
9,2,1,0,115950.96
6,2,0,1,15876.52
7,4,1,1,117690.58
4,2,1,1,173792.77
5,1,1,1,80992.8
8,2,1,0,189398.18
8,1,1,0,56787.8
2,1,1,0,148309.98
2,1,1,0,179673.11
2,2,1,1,138470.21
1,1,1,0,163798.41
8,1,1,1,33693.78
7,2,1,0,48545.1
3,1,0,1,123427.98
1,1,1,0,174183.44
3,2,1,1,17938.0
1,1,1,1,90059.04
0,2,1,1,137694.23
3,3,1,0,65039.9
1,2,0,1,162858.29
9,2,1,1,35701.06
9,2,1,1,18826.06
3,1,1,1,130086.47
1,1,0,1,143360.56
5,2,1,0,159920.92
3,1,1,1,12099.67
6,1,1,1,53087.98
1,2,1,1,142839.82
7,1,1,1,178.19
5,2,1,1,105618.14
7,2,1,1,24734.25
1,2,0,1,82245.67
2,2,0,1,177695.67
1,3,0,0,107961.11
8,2,1,0,55207.41
7,2,0,0,182633.63
8,1,1,1,51587.04
5,2,1,0,115403.31
7,1,1,0,186392.99
3,1,0,0,44374.44
2,2,1,1,84033.35
1,1,1,1,82276.62
9,2,1,0,177528.92
2,1,1,1,56850.92
8,1,0,0,47972.65
2,2,1,0,104982.39
4,1,1,1,133535.29
6,1,1,1,25571.37
5,2,1,0,96075.55
9,1,1,1,81634.45
1,1,1,1,165008.97
1,1,1,1,138191.81
6,2,1,1,99136.49
1,1,0,0,63584.55
6,2,1,0,160532.88
5,1,0,1,162683.06
3,1,1,0,134878.19
5,2,1,1,134626.3
2,2,1,0,175480.93
1,1,1,0,174337.68
1,1,1,0,172524.51
2,2,0,0,25395.83
0,1,1,1,184856.89
3,1,1,0,182624.93
4,2,0,0,192505.62
7,2,1,0,112507.63
6,1,1,0,177295.92
3,2,0,1,12465.51
8,2,1,0,36122.96
6,1,1,0,37836.64
8,2,0,1,34747.43
7,2,1,1,131097.9
1,1,1,1,105280.55
4,1,0,1,149653.81
3,2,1,1,139390.99
3,2,1,0,132436.71
2,4,0,1,179705.13
6,1,1,0,15796.66
5,1,0,0,142754.71
5,1,1,1,2578.43
10,1,1,1,88992.05
4,1,0,1,32936.44
9,2,1,0,39122.58
5,1,1,0,191092.62
4,2,1,0,129149.06
7,2,1,0,13218.6
7,1,1,1,160589.18
10,1,1,0,179657.83
2,1,1,0,44335.54
4,2,1,1,29217.37
10,1,0,1,43651.49
3,2,1,0,159654.0
9,1,0,0,17992.94
5,1,1,0,141501.45
2,2,1,1,93825.78
5,2,1,1,41852.24
7,3,0,0,97629.31
2,1,1,0,37065.66
2,2,0,0,38614.69
2,1,1,1,87816.86
7,2,1,0,184866.86
5,1,0,1,160176.47
1,2,0,1,164357.1
6,2,1,1,17818.33
9,1,1,0,142680.64
0,1,1,0,85081.09
3,2,1,1,176450.19
6,2,1,1,121967.88
2,2,0,1,127187.04
5,2,0,0,108313.34
8,1,1,1,57205.55
0,2,0,1,157891.86
10,1,1,0,86927.53
4,1,1,1,107753.07
4,1,1,0,82158.14
9,1,1,0,29135.89
1,1,0,1,17095.49
10,2,1,0,100447.53
9,1,1,0,83470.4
4,2,1,0,121846.81
3,1,1,1,129107.59
3,1,1,0,54726.43
6,1,1,1,116141.72
4,3,1,1,124872.42
1,1,0,0,186438.86
3,2,1,0,134281.11
3,1,1,0,91044.47
7,2,1,1,74320.75
8,2,1,0,9704.66
9,2,0,0,128600.49
8,2,0,0,6468.24
7,2,0,0,57898.58
8,2,0,0,192120.66
3,1,1,0,164213.53
4,1,1,0,117547.76
6,2,1,0,26149.25
10,1,1,0,9181.66
8,1,1,1,166588.76
2,1,1,0,195053.58
5,2,1,0,85787.31
5,1,1,0,102428.51
0,1,1,0,71175.94
9,2,0,1,166440.32
8,3,1,1,148848.76
4,2,1,0,140286.69
5,2,1,1,104220.5
10,1,0,0,70778.63
5,2,1,0,65868.28
8,2,0,0,171482.56
7,2,1,1,143204.41
5,1,1,1,28427.84
2,1,1,0,78387.32
7,1,0,1,161076.92
9,1,1,1,54277.45
7,1,1,1,137180.95
0,2,0,1,21063.71
2,2,1,1,152210.81
3,2,0,0,88890.75
7,2,1,1,190534.76
3,2,1,0,83090.35
3,2,0,1,141426.78
2,1,1,1,51358.66
2,1,1,0,88703.04
6,2,1,0,116696.77
9,2,1,1,7156.09
1,1,1,1,49161.12
0,1,1,0,126743.33
1,1,1,1,65390.46
10,2,1,1,138835.91
1,2,1,1,36154.66
6,1,0,1,59755.14
7,1,1,0,125302.64
2,2,1,0,94274.72
10,1,1,1,102260.16
2,2,1,1,136028.97
8,2,1,0,110114.38
5,2,1,1,100442.22
2,2,0,0,193597.94
5,2,0,0,1871.25
3,2,1,1,42831.11
6,1,1,0,182156.86
9,1,0,0,151648.66
7,2,1,1,146738.83
1,1,1,1,12148.2
6,1,1,1,118029.09
6,1,1,1,50783.88
0,1,0,0,129891.66
1,2,1,1,9904.63
2,1,1,1,63213.31
6,1,0,0,137565.87
1,1,1,0,17185.95
3,2,0,1,143783.46
10,1,0,0,36823.28
5,2,0,0,154957.66
0,2,0,0,31892.82
9,1,1,0,191084.4
1,1,0,0,179718.17
7,2,1,1,159823.16
5,1,0,1,114110.97
2,2,1,1,60993.23
8,1,1,1,66408.01
6,2,1,1,136398.9
4,2,1,1,140709.25
1,2,0,0,8555.73
6,1,1,0,115022.94
7,2,0,0,187638.34
9,1,1,1,3829.13
1,1,0,0,119357.93
9,1,1,1,192175.52
3,2,1,0,128841.31
2,1,0,0,150422.35
3,1,1,0,188187.05
6,2,1,0,1775.52
5,1,1,1,85086.78
10,2,1,1,3797.79
0,2,1,0,150856.38
2,2,0,1,90537.47
0,1,1,1,166370.81
3,2,1,0,178994.13
1,2,1,1,195681.43
9,2,1,1,53277.15
8,3,1,0,172490.78
3,1,0,0,11819.84
1,1,1,1,82900.25
2,1,1,1,82709.8
2,1,1,1,180593.45
2,1,1,0,172363.41
4,2,1,1,91195.12
2,1,0,1,108987.25
6,2,1,0,44265.28
7,1,1,0,116613.26
8,1,1,1,148527.56
7,1,0,1,84239.46
4,1,1,1,62002.04
10,1,1,0,46044.48
6,2,0,0,169669.33
7,2,1,1,156346.84
4,1,1,0,157711.18
4,2,1,1,89087.4
4,1,1,1,8742.36
4,1,1,0,117038.96
7,2,1,0,164241.67
3,2,0,1,137720.56
9,1,1,0,106.67
8,1,0,1,1539.21
8,1,1,1,59659.53
9,3,1,0,173586.63
6,1,1,0,126033.9
9,1,1,1,62808.93
4,2,0,1,147007.33
9,2,1,0,196261.64
1,1,1,0,44560.17
7,1,1,1,18917.95
3,2,1,1,4525.4
9,2,0,1,93112.2
4,2,1,1,9658.41
7,2,1,1,182627.25
7,1,1,1,13177.4
3,1,1,0,43568.31
5,1,0,1,117830.57
0,2,1,1,117396.25
7,3,0,1,96929.24
4,1,1,0,36275.94
4,2,1,0,116706.0
7,4,1,1,168080.53
8,1,1,0,25887.89
5,2,1,1,122488.59
3,1,1,0,113171.61
5,2,0,0,100365.51
6,2,0,1,124151.37
8,2,1,0,112664.24
6,2,1,1,183494.87
8,1,1,0,198810.65
4,1,0,1,131259.6
1,1,0,1,116471.14
9,1,1,1,15336.4
2,2,1,0,99593.28
10,1,1,0,170514.21
0,1,1,1,34265.08
3,2,0,0,106977.53
10,2,0,0,164287.86
8,2,1,1,25292.53
4,1,1,0,51820.87
5,2,1,1,81452.29
8,2,1,0,1354.25
7,1,1,1,71379.92
3,2,1,0,154137.33
8,1,1,1,64308.49
2,2,1,1,31613.35
5,1,1,0,27738.01
3,1,0,1,163570.25
7,1,1,1,193878.51
2,1,0,1,147545.65
5,2,1,0,195906.59
7,2,0,1,178458.86
8,2,1,0,156125.72
3,2,1,1,11159.19
2,2,0,0,45738.94
3,2,0,0,140650.19
3,3,1,0,4733.94
3,1,0,0,10579.72
8,2,1,1,179655.87
2,1,1,1,77502.56
10,1,0,0,145759.93
1,1,1,1,56246.72
8,1,1,0,151335.24
0,1,0,1,179833.45
2,1,0,0,191627.85
4,1,0,0,173016.46
1,2,1,1,58469.75
2,1,0,1,28038.28
3,3,1,0,159576.75
9,2,0,1,151280.96
4,2,1,0,139953.94
4,1,1,0,105407.79
1,2,1,0,56865.62
10,1,1,1,198072.16
7,2,0,0,137791.18
9,2,1,0,103787.28
10,1,1,0,30912.89
2,2,1,1,78651.55
8,1,1,1,123309.57
5,1,1,1,174118.93
9,2,0,1,85736.26
6,2,0,0,121138.77
5,2,1,0,84199.78
8,1,0,1,181224.56
9,2,0,0,141230.07
0,1,0,0,158111.71
8,1,1,1,130639.01
7,2,1,0,17040.82
10,2,1,0,25662.27
6,1,1,1,193360.69
5,2,1,1,121485.1
10,2,1,1,162452.65
6,1,1,1,141137.53
4,3,0,0,185541.2
9,1,1,0,118383.18
1,1,1,1,8214.41
8,2,1,0,46521.45
2,2,0,0,10772.13
9,1,1,0,199290.68
4,3,1,0,85983.54
9,1,0,0,129870.93
9,2,0,0,63158.22
5,2,1,0,171070.52
0,2,1,0,53222.15
2,3,1,1,179834.45
0,1,1,0,114514.64
5,1,0,1,139162.15
7,1,0,0,50249.16
8,2,1,1,113469.65
9,2,1,0,147484.13
9,1,0,0,191448.96
5,2,1,0,119381.41
2,2,1,1,33277.31
9,2,0,0,73107.53
3,1,1,1,96590.39
7,1,0,1,6923.11
3,1,1,0,176403.33
1,1,1,0,64349.6
9,1,1,0,116097.26
9,1,1,1,29861.13
6,1,1,0,48426.98
8,1,1,1,32770.56
1,2,0,1,117060.2
4,1,1,1,136197.65
1,1,1,0,27438.83
8,1,0,0,192156.54
1,3,1,0,69409.37
4,1,1,0,58440.43
10,2,0,0,192519.39
3,1,1,1,144874.67
3,2,1,1,175373.46
5,1,1,0,440.2
0,2,0,0,76637.38
2,1,1,0,49480.66
8,1,0,1,10417.87
7,1,1,1,67976.57
8,1,0,1,140929.98
5,2,0,1,47139.06
8,2,0,1,126241.4
3,2,0,1,22614.19
2,1,1,0,48498.19
9,2,0,1,103511.26
7,1,1,0,122073.48
9,1,1,0,65535.56
6,1,0,1,160060.9
10,1,1,0,155879.57
4,2,0,1,194416.58
10,2,1,1,21630.21
6,4,1,0,157143.61
6,1,0,1,52796.31
4,1,1,0,121798.52
4,2,0,0,41104.82
9,2,1,0,10604.48
5,2,0,0,78563.66
2,1,1,1,170821.43
3,1,1,1,113266.09
1,1,1,1,171768.76
2,2,0,0,54416.18
9,1,1,0,130755.34
3,2,1,1,141180.66
1,1,0,1,183421.76
0,1,1,1,132770.11
3,1,1,1,24400.37
10,2,1,1,180318.6
9,2,1,0,111565.45
4,2,0,0,2002.5
3,2,0,0,82565.01
5,1,0,1,121789.3
0,1,1,0,193785.87
9,1,1,0,64593.07
9,1,1,1,196993.69
6,2,1,1,175518.31
9,1,0,0,17268.02
7,2,1,0,60901.72
10,2,1,1,100750.03
4,2,1,1,195224.91
7,1,0,0,3510.18
6,1,1,1,81250.79
7,2,1,1,91844.14
8,1,1,1,80676.83
7,2,1,0,129912.74
4,2,1,1,142029.17
2,2,1,1,137651.6
2,2,1,0,33877.29
9,1,1,0,78744.39
7,2,1,0,96734.46
9,2,1,0,164756.81
6,1,1,1,164394.65
5,1,0,1,162501.83
7,2,0,0,10541.38
6,2,1,1,59325.21
8,2,0,1,178187.28
5,1,1,0,142626.49
2,1,1,1,181893.31
1,2,0,1,156858.2
4,2,1,0,33074.51
9,1,1,0,50072.94
9,2,1,0,111340.36
2,2,0,1,100496.84
4,3,1,0,101371.05
5,2,0,0,180934.67
5,2,1,0,105152.17
1,1,1,1,706.5
8,2,1,1,101168.9
9,1,1,1,6795.61
4,2,0,0,196111.35
2,1,1,1,171960.76
7,1,1,1,177497.4
8,2,0,1,147995.96
1,1,0,0,36209.1
3,2,1,0,143614.01
9,2,1,0,14828.54
1,1,1,0,154775.7
6,1,1,0,70529.0
1,1,1,1,57896.27
8,1,1,1,69759.91
8,1,1,0,89938.08
3,1,1,0,89578.32
10,2,1,1,73464.88
7,2,1,1,138542.87
2,1,1,1,161888.63
7,2,0,0,86937.2
4,2,1,1,42241.54
5,1,0,1,121207.66
4,1,1,1,102930.46
3,2,1,1,65121.63
3,1,0,1,78498.04
3,1,1,1,104769.96
5,1,1,1,96498.14
4,2,1,0,38691.34
7,1,1,0,164804.02
9,3,1,0,104152.65
4,2,1,0,88866.92
7,1,1,0,129890.94
7,1,0,1,179258.67
3,1,1,0,72051.44
7,2,1,1,74580.8
1,1,1,1,123995.15
3,2,1,0,38960.59
10,1,0,1,94951.27
8,2,1,1,56642.97
5,2,1,1,50783.1
6,3,1,0,9149.96
5,1,1,0,21006.1
4,1,1,1,33759.41
1,1,1,0,196622.28
9,4,1,1,176353.87
2,2,1,0,176943.59
8,1,1,1,177966.24
3,1,1,0,162198.32
3,1,0,0,197643.24
1,1,1,0,60420.07
1,2,0,0,70550.0
0,1,1,1,198798.44
10,1,1,0,126310.39
5,2,1,1,64515.5
7,2,1,1,158580.05
2,2,1,1,129353.21
5,1,1,1,137273.97
3,1,1,1,171575.54
9,1,0,1,96528.0
9,2,0,1,64421.02
5,2,1,1,158444.61
7,2,1,1,66548.58
9,2,0,0,108008.05
8,1,1,0,128268.39
1,2,1,0,37464.0
1,1,0,0,157381.14
1,3,1,1,194257.11
1,1,1,1,139059.05
2,1,0,1,40893.61
3,2,1,1,40261.49
9,1,1,0,46203.31
8,1,1,1,13126.9
1,2,1,0,165675.01
5,3,0,0,5459.07
5,2,1,0,131919.48
7,1,1,1,182372.35
4,2,1,0,147600.54
1,2,0,0,92865.41
6,1,1,0,67142.97
9,2,1,1,65611.01
6,1,1,0,138564.48
6,1,1,0,187391.02
9,1,1,0,33656.35
8,2,1,0,100618.17
8,2,0,1,198134.9
4,2,1,1,50368.87
1,2,1,1,108787.0
0,1,1,0,33099.41
7,1,1,1,124550.88
3,1,1,0,5159.21
3,2,0,0,48228.1
8,1,1,0,108798.36
4,1,0,1,21085.12
3,1,1,1,28922.25
1,1,1,1,62514.65
1,1,0,0,177506.66
1,2,1,0,90605.05
2,2,1,1,132029.95
5,1,1,1,176903.35
9,1,1,0,29239.29
2,1,0,1,153662.88
6,2,1,0,154389.18
10,2,1,1,166224.39
9,1,1,1,21646.2
6,1,1,0,171037.63
6,1,1,1,112649.22
8,3,1,1,193014.26
6,2,1,0,118120.88
1,1,1,1,25650.04
6,2,1,1,113048.79
2,2,1,0,87372.49
9,1,0,1,146651.99
9,2,1,1,8227.91
6,2,0,0,57034.35
1,2,1,0,93003.21
9,1,1,1,165574.54
7,1,1,0,13566.48
1,1,0,0,82796.29
5,1,1,0,119830.08
9,1,0,0,72155.85
0,2,1,0,62762.12
8,2,1,0,183235.33
5,2,1,1,105206.48
10,3,1,0,22512.44
5,1,1,1,122305.91
5,1,1,0,173617.09
1,1,1,0,160670.37
0,1,1,0,158958.9
1,2,1,0,93073.04
3,1,1,0,67238.01
0,1,0,0,172576.56
7,2,1,1,122580.48
5,1,1,1,149043.78
5,2,1,1,105218.45
0,1,1,1,78463.99
6,2,1,1,160849.43
8,2,1,0,87834.24
2,1,1,0,166317.71
3,2,1,1,137309.06
9,1,1,1,166984.44
2,1,1,0,166996.46
3,1,1,0,188022.44
1,1,0,0,194467.23
2,2,1,1,125449.47
8,1,1,0,137452.57
4,1,0,1,123475.88
5,3,0,0,38941.44
9,1,0,0,177852.57
4,1,1,1,31532.96
0,1,1,0,136377.21
4,1,0,0,130541.1
1,1,1,1,65636.92
7,2,1,0,193305.35
5,2,1,0,47307.9
6,2,0,0,100809.99
1,1,1,0,109145.2
1,1,0,1,91167.19
3,1,1,0,175295.89
3,2,1,1,127433.47
9,2,1,1,71167.17
2,1,1,1,111184.67
1,2,1,1,141756.32
6,1,1,0,72678.75
4,1,1,1,172832.9
1,1,1,0,158086.33
2,1,1,1,168184.62
5,2,1,1,72950.14
7,2,1,0,48378.4
1,1,1,1,23135.65
10,2,1,0,65675.47
9,2,1,0,170676.67
1,2,1,1,27366.77
5,3,1,1,152479.64
2,2,0,1,105383.49
2,2,1,1,48189.94
5,3,1,1,100324.01
